	Unnamed: 0	accuracy	block	eight_IKI	five_IKI	four_IKI	max_time	move_offset	move_onset	movement_time	one_IKI	one_RT	pressed	rew_onset	reward	seq_keys	seq_start	sequence	seven_IKI	six_IKI	subject	three_IKI	too_slow	two_IKI
0	0	0	5		187.0	186.0	1624	10183	8312	973	256.0	256	[4, 3, 1, 4, 2, 3, 1]	4224	5	[4, 3, 1, 4, 2, 3, 1, 2]	8056	A	169.0	163.0	107	175.0	1	93.0
1	1	1	5	179.0	427.0	252.0	2313	18906	17311	1595	330.0	330	[3, 2, 4, 1, 2, 4, 3, 1]	13450	30	[3, 2, 4, 1, 2, 4, 3, 1]	16981	B	140.0	184.0	107	265.0	0	148.0
2	2	1	5	120.0	214.0	209.0	1624	27256	26087	1169	327.0	327	[4, 3, 1, 4, 2, 3, 1, 2]	22129	5	[4, 3, 1, 4, 2, 3, 1, 2]	25760	A	179.0	156.0	107	239.0	0	52.0
3	3	1	5	102.0	172.0	182.0	1624	37004	35922	1082	330.0	330	[4, 3, 1, 4, 2, 3, 1, 2]	31862	5	[4, 3, 1, 4, 2, 3, 1, 2]	35592	A	165.0	136.0	107	246.0	0	79.0
4	4	1	5	161.0	322.0	203.0	2313	47228	45628	1600	288.0	288	[3, 2, 4, 1, 2, 4, 3, 1]	41708	30	[3, 2, 4, 1, 2, 4, 3, 1]	45340	B	246.0	216.0	107	230.0	0	222.0
5	5	1	5	125.0	208.0	207.0	2313	55366	53876	1490	291.0	291	[3, 2, 4, 1, 2, 4, 3, 1]	49954	10	[3, 2, 4, 1, 2, 4, 3, 1]	53585	B	227.0	286.0	107	209.0	0	228.0
6	6	0	5				1624	63761	63256	0		341	[3]	58984	10	[4, 3, 1, 4, 2, 3, 1, 2]	62915	A			107		0	
7	7	1	5	169.0	138.0	194.0	1624	72026	70838	1188	280.0	280	[4, 3, 1, 4, 2, 3, 1, 2]	67028	30	[4, 3, 1, 4, 2, 3, 1, 2]	70558	A	160.0	259.0	107	202.0	0	66.0
8	8	1	5	145.0	181.0	192.0	2313	81438	79996	1442	329.0	329	[3, 2, 4, 1, 2, 4, 3, 1]	76135	5	[3, 2, 4, 1, 2, 4, 3, 1]	79667	B	189.0	389.0	107	197.0	0	149.0
9	9	1	5	54.0	147.0	167.0	1624	90208	89258	950	266.0	266	[4, 3, 1, 4, 2, 3, 1, 2]	84661	30	[4, 3, 1, 4, 2, 3, 1, 2]	88992	A	136.0	158.0	107	179.0	0	109.0
10	10	0	5		65.0	145.0	2313	100127	98128	1493	282.0	282	[3, 2, 4, 1, 2, 4, 3, 3]	93715	5	[3, 2, 4, 1, 2, 4, 3, 1]	97846	B	236.0	502.0	107	175.0	0	182.0
11	11	1	5	106.0	190.0	208.0	1624	107933	106894	1039	255.0	255	[4, 3, 1, 4, 2, 3, 1, 2]	102308	5	[4, 3, 1, 4, 2, 3, 1, 2]	106639	A	156.0	134.0	107	120.0	0	125.0
12	12	1	5	24.0	160.0	159.0	1624	119432	118522	910	245.0	245	[4, 3, 1, 4, 2, 3, 1, 2]	112546	10	[4, 3, 1, 4, 2, 3, 1, 2]	118277	A	155.0	143.0	107	154.0	0	115.0
13	13	1	5	139.0	681.0	256.0	2313	129109	127308	1801	335.0	335	[3, 2, 4, 1, 2, 4, 3, 1]	123041	10	[3, 2, 4, 1, 2, 4, 3, 1]	126973	B	198.0	188.0	107	188.0	0	151.0
14	14	1	5	126.0	480.0	148.0	2313	138523	137139	1384	279.0	279	[3, 2, 4, 1, 2, 4, 3, 1]	132528	5	[3, 2, 4, 1, 2, 4, 3, 1]	136860	B	162.0	148.0	107	202.0	0	118.0
15	15	0	5		393.0	682.0	1624	148808	146946	1306	265.0	265	[4, 3, 1, 4, 2]	141949	5	[4, 3, 1, 4, 2, 3, 1, 2]	146681	A			107	110.0	1	121.0
16	16	1	5	161.0	192.0	203.0	1624	159694	158524	1170	314.0	314	[4, 3, 1, 4, 2, 3, 1, 2]	152978	30	[4, 3, 1, 4, 2, 3, 1, 2]	158210	A	187.0	147.0	107	177.0	0	103.0
17	17	1	5	147.0	168.0	168.0	1624	169013	167973	1040	339.0	339	[4, 3, 1, 4, 2, 3, 1, 2]	164003	10	[4, 3, 1, 4, 2, 3, 1, 2]	167634	A	154.0	174.0	107	129.0	0	100.0
18	18	1	5	100.0	194.0	168.0	1624	177551	176607	944	350.0	350	[4, 3, 1, 4, 2, 3, 1, 2]	172426	10	[4, 3, 1, 4, 2, 3, 1, 2]	176257	A	145.0	162.0	107	152.0	0	23.0
19	19	0	5		434.0	258.0	2313	187911	185599	1607	504.0	504	[3, 2, 4, 1, 2, 4, 3]	181463	5	[3, 2, 4, 1, 2, 4, 3, 1]	185095	B	238.0	208.0	107	288.0	1	181.0
20	20	1	5	154.0	384.0	185.0	2313	196218	194699	1519	379.0	379	[3, 2, 4, 1, 2, 4, 3, 1]	190688	5	[3, 2, 4, 1, 2, 4, 3, 1]	194320	B	202.0	165.0	107	229.0	0	200.0
21	21	1	5	166.0	410.0	180.0	2313	204699	203182	1517	313.0	313	[3, 2, 4, 1, 2, 4, 3, 1]	199338	30	[3, 2, 4, 1, 2, 4, 3, 1]	202869	B	212.0	157.0	107	215.0	0	177.0
22	22	1	5	146.0	456.0	137.0	2313	213377	211991	1386	237.0	237	[3, 2, 4, 1, 2, 4, 3, 1]	207923	30	[3, 2, 4, 1, 2, 4, 3, 1]	211754	B	169.0	127.0	107	207.0	0	144.0
23	23	1	5	139.0	233.0	179.0	1624	221402	220298	1104	264.0	264	[4, 3, 1, 4, 2, 3, 1, 2]	216503	30	[4, 3, 1, 4, 2, 3, 1, 2]	220034	A	177.0	138.0	107	141.0	0	97.0
24	24	1	5	163.0	268.0	216.0	2313	230592	228923	1669	275.0	275	[3, 2, 4, 1, 2, 4, 3, 1]	224817	10	[3, 2, 4, 1, 2, 4, 3, 1]	228648	B	417.0	244.0	107	193.0	0	168.0
25	25	1	5	124.0	156.0	207.0	1624	239223	238182	1041	251.0	251	[4, 3, 1, 4, 2, 3, 1, 2]	233400	30	[4, 3, 1, 4, 2, 3, 1, 2]	237931	A	150.0	191.0	107	137.0	0	76.0
26	26	1	5	134.0	282.0	203.0	1624	248949	247739	1210	273.0	273	[4, 3, 1, 4, 2, 3, 1, 2]	243335	10	[4, 3, 1, 4, 2, 3, 1, 2]	247466	A	168.0	183.0	107	140.0	0	100.0
27	27	0	5		419.0	358.0	2313	258780	256581	1694	391.0	391	[3, 2, 4, 1, 2, 4, 2]	252459	10	[3, 2, 4, 1, 2, 4, 3, 1]	256190	B		252.0	107	261.0	0	152.0
28	28	1	5	152.0	337.0	154.0	2313	266706	265291	1415	296.0	296	[3, 2, 4, 1, 2, 4, 3, 1]	261064	10	[3, 2, 4, 1, 2, 4, 3, 1]	264995	B	200.0	202.0	107	201.0	0	169.0
29	29	1	5	165.0	463.0	150.0	2313	275992	274448	1544	285.0	285	[3, 2, 4, 1, 2, 4, 3, 1]	269632	30	[3, 2, 4, 1, 2, 4, 3, 1]	274163	B	201.0	181.0	107	201.0	0	183.0
0	0	1	6	188.0	264.0	274.0	2313	10512	8743	1769	284.0	284	[3, 2, 4, 1, 2, 4, 3, 1]	4629	10	[3, 2, 4, 1, 2, 4, 3, 1]	8459	B	352.0	217.0	107	218.0	0	256.0
1	1	1	6	104.0	155.0	167.0	1624	18200	17190	1010	426.0	426	[4, 3, 1, 4, 2, 3, 1, 2]	13233	30	[4, 3, 1, 4, 2, 3, 1, 2]	16764	A	177.0	155.0	107	160.0	0	92.0
2	2	1	6	138.0	270.0	181.0	2313	28420	26883	1537	240.0	240	[3, 2, 4, 1, 2, 4, 3, 1]	21811	5	[3, 2, 4, 1, 2, 4, 3, 1]	26643	B	295.0	302.0	107	201.0	0	150.0
3	3	0	6		224.0	210.0	2313	37691	35313	1381	442.0	442	[3, 2, 4, 1, 2, 4]	31340	30	[3, 2, 4, 1, 2, 4, 3, 1]	34871	B		265.0	107	308.0	1	374.0
4	4	1	6	137.0	242.0	184.0	1624	46457	45146	1311	245.0	245	[4, 3, 1, 4, 2, 3, 1, 2]	40070	10	[4, 3, 1, 4, 2, 3, 1, 2]	44901	A	226.0	305.0	107	134.0	0	83.0
5	5	1	6	92.0	194.0	172.0	1624	55780	54768	1012	268.0	268	[4, 3, 1, 4, 2, 3, 1, 2]	49969	30	[4, 3, 1, 4, 2, 3, 1, 2]	54500	A	172.0	127.0	107	131.0	0	124.0
6	6	1	6	107.0	168.0	193.0	1624	64956	63896	1060	278.0	278	[4, 3, 1, 4, 2, 3, 1, 2]	59186	5	[4, 3, 1, 4, 2, 3, 1, 2]	63618	A	186.0	138.0	107	147.0	0	121.0
7	7	1	6	163.0	184.0	161.0	2313	74310	72939	1371	340.0	340	[3, 2, 4, 1, 2, 4, 3, 1]	68668	30	[3, 2, 4, 1, 2, 4, 3, 1]	72599	B	176.0	344.0	107	177.0	0	166.0
8	8	1	6	111.0	183.0	160.0	2313	83054	81744	1310	278.0	278	[3, 2, 4, 1, 2, 4, 3, 1]	77134	10	[3, 2, 4, 1, 2, 4, 3, 1]	81466	B	218.0	294.0	107	167.0	0	177.0
9	9	1	6	77.0	166.0	189.0	1624	91521	90577	944	269.0	269	[4, 3, 1, 4, 2, 3, 1, 2]	86278	30	[4, 3, 1, 4, 2, 3, 1, 2]	90308	A	151.0	139.0	107	82.0	0	140.0
10	10	1	6	154.0	152.0	148.0	2313	102312	100982	1330	315.0	315	[3, 2, 4, 1, 2, 4, 3, 1]	96936	30	[3, 2, 4, 1, 2, 4, 3, 1]	100667	B	176.0	359.0	107	242.0	0	99.0
11	11	1	6	67.0	198.0	147.0	1624	110968	109989	979	322.0	322	[4, 3, 1, 4, 2, 3, 1, 2]	105035	30	[4, 3, 1, 4, 2, 3, 1, 2]	109667	A	161.0	135.0	107	134.0	0	137.0
12	12	1	6	130.0	532.0	455.0	2313	120088	118296	1792	386.0	386	[3, 2, 4, 1, 2, 4, 3, 1]	114379	10	[3, 2, 4, 1, 2, 4, 3, 1]	117910	B	197.0	112.0	107	200.0	0	166.0
13	13	0	6			699.0	1624	128546	126866	1175	327.0	327	[4, 3, 1, 4, 3]	123009	10	[4, 3, 1, 4, 2, 3, 1, 2]	126539	A			107	89.0	0	147.0
14	14	1	6	133.0	145.0	195.0	2313	136957	135644	1313	294.0	294	[3, 2, 4, 1, 2, 4, 3, 1]	131619	30	[3, 2, 4, 1, 2, 4, 3, 1]	135350	B	185.0	343.0	107	215.0	0	97.0
15	15	1	6	537.0	97.0	194.0	2313	146049	144298	1751	290.0	290	[3, 2, 4, 1, 2, 4, 3, 1]	140176	5	[3, 2, 4, 1, 2, 4, 3, 1]	144008	B	188.0	378.0	107	194.0	0	163.0
16	16	0	6			611.0	1624	154746	153095	1146	288.0	288	[4, 3, 1, 4, 3]	149275	10	[4, 3, 1, 4, 2, 3, 1, 2]	152807	A			107	154.0	0	119.0
17	17	0	6		214.0	134.0	1624	163911	162473	931	331.0	331	[4, 3, 1, 4, 2, 3, 3]	158611	5	[4, 3, 1, 4, 2, 3, 1, 2]	162142	A		139.0	107	133.0	0	141.0
18	18	0	6		320.0	575.0	1624	173743	171854	1300	241.0	241	[4, 3, 1, 4, 2, 3]	167382	5	[4, 3, 1, 4, 2, 3, 1, 2]	171613	A		140.0	107	107.0	1	158.0
19	19	1	6	148.0	508.0	259.0	2313	183679	182111	1568	270.0	270	[3, 2, 4, 1, 2, 4, 3, 1]	176910	5	[3, 2, 4, 1, 2, 4, 3, 1]	181841	B	158.0	124.0	107	222.0	0	149.0
20	20	0	6		250.0	141.0	1624	192656	190880	1246	353.0	353	[4, 3, 1, 4, 2, 3, 1]	186996	5	[4, 3, 1, 4, 2, 3, 1, 2]	190527	A	126.0	161.0	107	364.0	1	204.0
21	21	1	6	150.0	290.0	157.0	1624	201516	200341	1175	280.0	280	[4, 3, 1, 4, 2, 3, 1, 2]	195829	10	[4, 3, 1, 4, 2, 3, 1, 2]	200061	A	156.0	180.0	107	120.0	0	122.0
22	22	1	6	155.0	488.0	197.0	2313	212343	210757	1586	302.0	302	[3, 2, 4, 1, 2, 4, 3, 1]	205324	10	[3, 2, 4, 1, 2, 4, 3, 1]	210455	B	128.0	219.0	107	188.0	0	211.0
23	23	1	6	138.0	444.0	195.0	2313	222403	220959	1444	265.0	265	[3, 2, 4, 1, 2, 4, 3, 1]	215662	5	[3, 2, 4, 1, 2, 4, 3, 1]	220694	B	176.0	161.0	107	239.0	0	91.0
24	24	1	6	170.0	207.0	166.0	2313	231531	229961	1570	406.0	406	[3, 2, 4, 1, 2, 4, 3, 1]	225124	10	[3, 2, 4, 1, 2, 4, 3, 1]	229555	B	224.0	444.0	107	229.0	0	130.0
25	25	1	6	15.0	194.0	142.0	1624	239465	238564	901	280.0	280	[4, 3, 1, 4, 2, 3, 1, 2]	234253	30	[4, 3, 1, 4, 2, 3, 1, 2]	238284	A	126.0	169.0	107	170.0	0	85.0
26	26	0	6				1624	249559	247961	1093	354.0	354	[4, 3, 1, 2]	243775	5	[4, 3, 1, 4, 2, 3, 1, 2]	247607	A			107	175.0	0	65.0
27	27	1	6	67.0	262.0	163.0	1624	258519	257279	1240	324.0	324	[4, 3, 1, 4, 2, 3, 1, 2]	252723	10	[4, 3, 1, 4, 2, 3, 1, 2]	256955	A	221.0	287.0	107	151.0	0	89.0
28	28	1	6	144.0	409.0	191.0	2313	268048	266237	1811	368.0	368	[3, 2, 4, 1, 2, 4, 3, 1]	262138	5	[3, 2, 4, 1, 2, 4, 3, 1]	265869	B	364.0	137.0	107	553.0	0	13.0
29	29	1	6	139.0	494.0	179.0	2313	276647	275157	1490	351.0	351	[3, 2, 4, 1, 2, 4, 3, 1]	270975	30	[3, 2, 4, 1, 2, 4, 3, 1]	274806	B	158.0	159.0	107	201.0	0	160.0
0	0	1	7	142.0	445.0	189.0	2313	10192	8653	1539	297.0	297	[3, 2, 4, 1, 2, 4, 3, 1]	4025	30	[3, 2, 4, 1, 2, 4, 3, 1]	8356	B	162.0	203.0	107	219.0	0	179.0
1	1	1	7	146.0	486.0	201.0	2313	19960	18223	1737	280.0	280	[3, 2, 4, 1, 2, 4, 3, 1]	13112	5	[3, 2, 4, 1, 2, 4, 3, 1]	17943	B	339.0	148.0	107	226.0	0	191.0
2	2	0	7				1624	28244	27739	0		325	[3]	23483	30	[4, 3, 1, 4, 2, 3, 1, 2]	27414	A			107		0	
3	3	0	7			150.0	1624	37071	35486	634	542.0	542	[4, 3, 1, 4]	31313	5	[4, 3, 1, 4, 2, 3, 1, 2]	34944	A			107	299.0	1	185.0
4	4	1	7	124.0	219.0	136.0	1624	45548	44448	1100	280.0	280	[4, 3, 1, 4, 2, 3, 1, 2]	40437	10	[4, 3, 1, 4, 2, 3, 1, 2]	44168	A	150.0	156.0	107	182.0	0	133.0
5	5	1	7	165.0	378.0	204.0	2313	54919	53379	1540	291.0	291	[3, 2, 4, 1, 2, 4, 3, 1]	49056	5	[3, 2, 4, 1, 2, 4, 3, 1]	53088	B	189.0	231.0	107	212.0	0	161.0
6	6	1	7	124.0	205.0	151.0	1624	63428	62324	1104	355.0	355	[4, 3, 1, 4, 2, 3, 1, 2]	58338	10	[4, 3, 1, 4, 2, 3, 1, 2]	61969	A	159.0	160.0	107	189.0	0	116.0
7	7	1	7	167.0	312.0	236.0	2313	72517	70971	1546	396.0	396	[3, 2, 4, 1, 2, 4, 3, 1]	67043	5	[3, 2, 4, 1, 2, 4, 3, 1]	70575	B	198.0	182.0	107	200.0	0	251.0
8	8	1	7	144.0	308.0	211.0	2313	81736	80244	1492	371.0	371	[3, 2, 4, 1, 2, 4, 3, 1]	76342	10	[3, 2, 4, 1, 2, 4, 3, 1]	79873	B	198.0	222.0	107	218.0	0	191.0
9	9	1	7	111.0	72.0	176.0	2313	90653	88988	1665	296.0	296	[3, 2, 4, 1, 2, 4, 3, 1]	84462	30	[3, 2, 4, 1, 2, 4, 3, 1]	88692	B	402.0	528.0	107	204.0	0	172.0
10	10	1	7	108.0	205.0	167.0	1624	99002	97979	1023	270.0	270	[4, 3, 1, 4, 2, 3, 1, 2]	93478	30	[4, 3, 1, 4, 2, 3, 1, 2]	97709	A	122.0	168.0	107	130.0	0	123.0
11	11	1	7	298.0	510.0	240.0	2313	109055	107327	1728	286.0	286	[3, 2, 4, 1, 2, 4, 3, 1]	103309	5	[3, 2, 4, 1, 2, 4, 3, 1]	107041	B	208.0	119.0	107	208.0	0	145.0
12	12	1	7	94.0	173.0	155.0	1624	116943	115978	965	273.0	273	[4, 3, 1, 4, 2, 3, 1, 2]	111774	30	[4, 3, 1, 4, 2, 3, 1, 2]	115705	A	150.0	157.0	107	136.0	0	100.0
13	13	1	7	81.0	189.0	122.0	1624	128162	127185	977	305.0	305	[4, 3, 1, 4, 2, 3, 1, 2]	120449	5	[4, 3, 1, 4, 2, 3, 1, 2]	126880	A	145.0	146.0	107	166.0	0	128.0
14	14	1	7	138.0	190.0	195.0	2313	140098	138582	1516	280.0	280	[3, 2, 4, 1, 2, 4, 3, 1]	132971	30	[3, 2, 4, 1, 2, 4, 3, 1]	138302	B	178.0	457.0	107	169.0	0	189.0
15	15	1	7	139.0	217.0	157.0	2313	148138	146760	1378	311.0	311	[3, 2, 4, 1, 2, 4, 3, 1]	142918	10	[3, 2, 4, 1, 2, 4, 3, 1]	146449	B	137.0	368.0	107	183.0	0	177.0
16	16	0	7		184.0	137.0	1624	157016	155174	784	285.0	285	[4, 3, 1, 4, 2, 3]	150958	10	[4, 3, 1, 4, 2, 3, 1, 2]	154889	A		229.0	107	125.0	1	109.0
17	17	1	7	114.0	246.0	152.0	2313	165610	164304	1306	285.0	285	[3, 2, 4, 1, 2, 4, 3, 1]	160188	10	[3, 2, 4, 1, 2, 4, 3, 1]	164019	B	146.0	333.0	107	189.0	0	126.0
18	18	0	7		230.0	164.0	1624	175891	174060	1155	296.0	296	[4, 3, 1, 4, 2, 3]	168732	5	[4, 3, 1, 4, 2, 3, 1, 2]	173764	A		493.0	107	123.0	1	145.0
19	19	0	7		417.0	168.0	1624	184924	183057	1228	263.0	263	[4, 3, 1, 4, 2, 3, 1]	178963	30	[4, 3, 1, 4, 2, 3, 1, 2]	182794	A	178.0	178.0	107	132.0	1	155.0
20	20	1	7	148.0	241.0	118.0	1624	193540	192436	1104	310.0	310	[4, 3, 1, 4, 2, 3, 1, 2]	187795	5	[4, 3, 1, 4, 2, 3, 1, 2]	192126	A	154.0	152.0	107	130.0	0	161.0
21	21	1	7	139.0	334.0	237.0	2313	202784	201304	1480	321.0	321	[3, 2, 4, 1, 2, 4, 3, 1]	197452	30	[3, 2, 4, 1, 2, 4, 3, 1]	200983	B	194.0	147.0	107	302.0	0	127.0
22	22	1	7	113.0	241.0	94.0	1624	210492	209445	1047	311.0	311	[4, 3, 1, 4, 2, 3, 1, 2]	205504	10	[4, 3, 1, 4, 2, 3, 1, 2]	209134	A	179.0	124.0	107	142.0	0	154.0
23	23	0	7		263.0	592.0	1624	220161	218299	1354	266.0	266	[4, 3, 1, 4, 2, 3, 1]	214102	30	[4, 3, 1, 4, 2, 3, 1, 2]	218033	A	155.0	113.0	107	61.0	1	170.0
24	24	0	7				1624	227772	227040	228	277.0	277	[4, 1]	223132	10	[4, 3, 1, 4, 2, 3, 1, 2]	226763	A			107		0	
25	25	1	7	166.0	304.0	200.0	2313	237076	235546	1530	274.0	274	[3, 2, 4, 1, 2, 4, 3, 1]	230940	5	[3, 2, 4, 1, 2, 4, 3, 1]	235272	B	241.0	136.0	107	244.0	0	239.0
26	26	1	7	152.0	434.0	198.0	2313	246539	244941	1598	313.0	313	[3, 2, 4, 1, 2, 4, 3, 1]	240496	10	[3, 2, 4, 1, 2, 4, 3, 1]	244628	B	214.0	166.0	107	230.0	0	204.0
27	27	0	7		411.0	423.0	1624	256116	254263	1298	274.0	274	[4, 3, 1, 4, 2, 3]	249557	5	[4, 3, 1, 4, 2, 3, 1, 2]	253989	A		132.0	107	177.0	1	155.0
28	28	1	7	160.0	284.0	209.0	2313	265816	264377	1439	260.0	260	[3, 2, 4, 1, 2, 4, 3, 1]	259886	10	[3, 2, 4, 1, 2, 4, 3, 1]	264117	B	194.0	184.0	107	237.0	0	171.0
29	29	1	7	165.0	237.0	195.0	2313	274728	273235	1493	268.0	268	[3, 2, 4, 1, 2, 4, 3, 1]	269037	30	[3, 2, 4, 1, 2, 4, 3, 1]	272967	B	221.0	248.0	107	235.0	0	192.0
0	0	1	8	153.0	300.0	187.0	2313	9822	8359	1463	298.0	298	[3, 2, 4, 1, 2, 4, 3, 1]	4530	5	[3, 2, 4, 1, 2, 4, 3, 1]	8061	B	199.0	173.0	107	264.0	0	187.0
1	1	1	8	152.0	169.0	145.0	2313	18222	16773	1449	294.0	294	[3, 2, 4, 1, 2, 4, 3, 1]	12947	10	[3, 2, 4, 1, 2, 4, 3, 1]	16479	B	215.0	377.0	107	188.0	0	203.0
2	2	1	8	112.0	197.0	167.0	1624	26585	25579	1006	307.0	307	[4, 3, 1, 4, 2, 3, 1, 2]	21342	10	[4, 3, 1, 4, 2, 3, 1, 2]	25272	A	171.0	140.0	107	150.0	0	69.0
3	3	1	8	102.0	339.0	184.0	1624	35919	34787	1132	261.0	261	[4, 3, 1, 4, 2, 3, 1, 2]	29995	30	[4, 3, 1, 4, 2, 3, 1, 2]	34526	A	144.0	149.0	107	108.0	0	106.0
4	4	0	8				2313	44543	43501	535	340.0	340	[3, 2, 4, 2]	39630	30	[3, 2, 4, 1, 2, 4, 3, 1]	43161	B			107	180.0	0	165.0
5	5	1	8	191.0	180.0	167.0	2313	52529	51150	1379	294.0	294	[3, 2, 4, 1, 2, 4, 3, 1]	47324	5	[3, 2, 4, 1, 2, 4, 3, 1]	50856	B	176.0	307.0	107	207.0	0	151.0
6	6	1	8	120.0	165.0	175.0	1624	60160	59169	991	290.0	290	[4, 3, 1, 4, 2, 3, 1, 2]	55248	30	[4, 3, 1, 4, 2, 3, 1, 2]	58879	A	159.0	154.0	107	87.0	0	131.0
7	7	1	8	18.0	177.0	161.0	1624	69251	68403	848	298.0	298	[4, 3, 1, 4, 2, 3, 1, 2]	64473	10	[4, 3, 1, 4, 2, 3, 1, 2]	68105	A	151.0	130.0	107	94.0	0	117.0
8	8	1	8	140.0	233.0	154.0	1624	78169	77101	1068	312.0	312	[4, 3, 1, 4, 2, 3, 1, 2]	72657	5	[4, 3, 1, 4, 2, 3, 1, 2]	76789	A	177.0	126.0	107	101.0	0	137.0
9	9	1	8	146.0	240.0	170.0	1624	86648	85537	1111	224.0	224	[4, 3, 1, 4, 2, 3, 1, 2]	81581	5	[4, 3, 1, 4, 2, 3, 1, 2]	85313	A	133.0	168.0	107	76.0	0	178.0
10	10	1	8	90.0	188.0	169.0	1624	95244	94272	972	287.0	287	[4, 3, 1, 4, 2, 3, 1, 2]	90054	30	[4, 3, 1, 4, 2, 3, 1, 2]	93985	A	146.0	149.0	107	134.0	0	96.0
11	11	1	8	130.0	186.0	167.0	2313	104680	103351	1329	268.0	268	[3, 2, 4, 1, 2, 4, 3, 1]	98752	30	[3, 2, 4, 1, 2, 4, 3, 1]	103083	B	250.0	242.0	107	186.0	0	168.0
12	12	1	8	147.0	443.0	157.0	2313	115321	113336	1985	301.0	301	[3, 2, 4, 1, 2, 4, 3, 1]	107604	10	[3, 2, 4, 1, 2, 4, 3, 1]	113035	B	476.0	313.0	107	214.0	0	235.0
13	13	1	8	147.0	216.0	154.0	1624	124160	123068	1092	296.0	296	[4, 3, 1, 4, 2, 3, 1, 2]	118040	5	[4, 3, 1, 4, 2, 3, 1, 2]	122772	A	178.0	145.0	107	134.0	0	118.0
14	14	0	8		280.0	174.0	1624	133529	131714	1285	312.0	312	[4, 3, 1, 4, 2, 3, 1]	127771	10	[4, 3, 1, 4, 2, 3, 1, 2]	131402	A	489.0	113.0	107	115.0	1	114.0
15	15	0	8		437.0	98.0	1624	142463	140724	1153	390.0	390	[4, 3, 1, 4, 2, 3, 1]	136703	30	[4, 3, 1, 4, 2, 3, 1, 2]	140334	A	159.0	117.0	107	211.0	1	131.0
16	16	1	8	159.0	257.0	289.0	2313	151508	149874	1634	306.0	306	[3, 2, 4, 1, 2, 4, 3, 1]	146037	10	[3, 2, 4, 1, 2, 4, 3, 1]	149568	B	245.0	259.0	107	247.0	0	178.0
17	17	1	8	142.0	332.0	210.0	2313	160139	158684	1455	324.0	324	[3, 2, 4, 1, 2, 4, 3, 1]	154728	10	[3, 2, 4, 1, 2, 4, 3, 1]	158360	B	215.0	163.0	107	219.0	0	174.0
18	18	1	8	37.0	159.0	172.0	1624	168553	167679	874	287.0	287	[4, 3, 1, 4, 2, 3, 1, 2]	163461	10	[4, 3, 1, 4, 2, 3, 1, 2]	167392	A	160.0	149.0	107	92.0	0	105.0
19	19	1	8	136.0	362.0	200.0	2313	179864	178379	1485	296.0	296	[3, 2, 4, 1, 2, 4, 3, 1]	171952	30	[3, 2, 4, 1, 2, 4, 3, 1]	178083	B	203.0	149.0	107	225.0	0	210.0
20	20	1	8	119.0	175.0	135.0	2313	189108	187405	1703	285.0	285	[3, 2, 4, 1, 2, 4, 3, 1]	182789	30	[3, 2, 4, 1, 2, 4, 3, 1]	187120	B	406.0	431.0	107	221.0	0	216.0
21	21	1	8	152.0	163.0	161.0	2313	198817	197339	1478	282.0	282	[3, 2, 4, 1, 2, 4, 3, 1]	192625	5	[3, 2, 4, 1, 2, 4, 3, 1]	197057	B	184.0	402.0	107	219.0	0	197.0
22	22	1	8	155.0	182.0	164.0	2313	209066	207621	1445	245.0	245	[3, 2, 4, 1, 2, 4, 3, 1]	201744	30	[3, 2, 4, 1, 2, 4, 3, 1]	207376	B	162.0	379.0	107	221.0	0	182.0
23	23	1	8	21.0	191.0	136.0	1624	217434	216489	945	371.0	371	[4, 3, 1, 4, 2, 3, 1, 2]	212586	5	[4, 3, 1, 4, 2, 3, 1, 2]	216118	A	172.0	145.0	107	136.0	0	144.0
24	24	1	8	128.0	176.0	146.0	2313	228036	226446	1590	271.0	271	[3, 2, 4, 1, 2, 4, 3, 1]	222344	10	[3, 2, 4, 1, 2, 4, 3, 1]	226175	B	476.0	289.0	107	222.0	0	153.0
25	25	0	8			463.0	1624	237316	235466	1179	277.0	277	[4, 3, 1, 4]	231258	5	[4, 3, 1, 4, 2, 3, 1, 2]	235189	A			107	550.0	1	166.0
26	26	1	8	49.0	166.0	153.0	1624	245245	244296	949	279.0	279	[4, 3, 1, 4, 2, 3, 1, 2]	240386	30	[4, 3, 1, 4, 2, 3, 1, 2]	244017	A	145.0	161.0	107	156.0	0	119.0
27	27	1	8	168.0	111.0	184.0	2313	256652	255149	1503	257.0	257	[3, 2, 4, 1, 2, 4, 3, 1]	249460	5	[3, 2, 4, 1, 2, 4, 3, 1]	254892	B	120.0	584.0	107	174.0	0	162.0
28	28	0	8				1624	264150	263365	277	262.0	262	[4, 1]	259372	10	[4, 3, 1, 4, 2, 3, 1, 2]	263103	A			107		0	
29	29	0	8				2313	272149	271329	316	276.0	276	[3, 2, 3]	267122	5	[3, 2, 4, 1, 2, 4, 3, 1]	271053	B			107		0	148.0
